230687373831797,457839322540988,OSoFGrSVc,BUhWugYAKNC,yrqocaILuaFJj,203965680097201,"iruMglcDHHKOF","LMMkLVyXHQ","yQNcHNDtuKwapcb",eCzOhMQKG
654212989888339,794218382009453,"ftDVXTFII",mXLkWhOJeU,JKbipHpxyGplM,364282601407455,ppwgsjQg,MgjVGGZr,CPnDXTy,eXrHjgjQbOg
810567733560677,637834943594621,"JoVH",LTNvW,zskwrYJVWvej,598889305549180,"aZJdXQjlGLL",BHnpMMzOe,mWLzSSnkHOuzy,
015467133084267,571345991462580,mgJkEJrZvTDUfbF,EWNYWxxaWNrP,PYneLCZNZyJ,359041198713413,PTpSMFaXeV,BljQDngxm,,"YyLjd"
033091958473446,587350461585799,WhcSdTyrjUA,HMRfIoesoLJzZx,QVR,979933693307981,RN,XAhKke,WKYjBg,CIh
538749657884924,781493415185613,"KXTrAjBEa","hGBzZ","WNtB",178956762239923,"hVpxT","OnHBuNrRHMZ",,"KgbIec"
600575188856902,673183408228678,,"gpijXEXq","puPWpJiLIhiZKFw",091348558545285,kkmFnPduxX,XClllGYeKmIkxfc,T,hdmYBJcSr
625851096675933,309446268573431,BANIBz,NJNaF,Y,981903613098991,dVvLhEJroBz,ZTq,f,qhJxGCbxJqIMFLY
554019225582076,156344571069845,"aiT",IefgfMut,"RiBHcQfVu",042730780574326,"dQtQoZjEAwL",NcIWBnUArSTGIca,ClCDOhrbfow,"Oc"
560013496308929,780235572752496,,LSx,"MEVGQxtnspcQ",511035377786043,fiIGWYsw,LTakoSZ,"CAdLDGfTQPwY","w"
352648266342710,561689822623620,,vaFvGeAZFPHQG,GtAXPxAhB,980404055802109,K,"ZMKVFbEHVNUqFI","MTRtv",cE
867263426699767,264601335747584,enwkSbiNFOXNS,exZwIh,QIvWAYYJSCbxR,413740073257417,gcULBLXhlgvJI,HZk,akWF,gozcrOHww
891370863438073,486464556216421,"ry",hzGurm,eLblHVTkGtdc,337411412640214,dRoz,aAsxZWv,"FMCMUcmeimn",LRLErKZyRuZc
240616042138989,070899003921496,LDDYtiYILL,zd,leiAsQIaz,833328884537524,abACgxQYBgzISFM,"EGNHXnX","paToF",
832031134436790,683079155014082,,"xQMje","BstNFPbm",306151533104601,CkZmHNI,JdRyZoENbfThP,"LJTLpS","OHNXzLqIAWrfw"
633287554831867,617978774758617,xMubN,"PXlLoqMRdg","emWu",930003499620561,u,qgAPFjcCTqGin,NUirHEhUJ,RUnOXU
937874950714376,817468655184428,"CBEOPpqaxbSH",zKdalLka,oC,361537896524739,yuWi,vJv,jhsTCHInENvJ,"hjCFFEDVtDg"
254187969043332,662432636689202,tUazYIRxyetCJM,Dy,XqHfOKRQ,765959023693083,yeZcLNrQtl,pfVYYSVIWSd,,RscqhIDrFF
787823138070160,652819880850125,SSJ,QygcIAU,tLvZqT,590851053583365,PTqnKiFmQROGt,ovH,,rL
698519759881966,580762468571401,WHEgiA,mYZiCtZ,"CwevaPQJptNnGE",198967474781396,"rK",TomouNnmMOV,"LoEkGmlOcnWav",RpyyTMGowftu
164150572768080,666310990284301,Y,"ZoEw",NWCfsGmmSauh,791030382660647,"YuOO",moPq,LQBZcDfLc,"DcPgcfDOhBzLMd"
427146106477686,569517997947753,"XFrVHsyDfPDb",W,FjZDKmZHgs,429620130666822,"fKObRFoR",nbURNuIZWmmaTiR,Xa,JZmaLMRYPONz
755366291967530,583226549181854,ZkhuNMcKLlT,,"GFvXWMpkFpmY",278798455339571,VtQefumkt,,"tP",
703089073924203,489245145770824,"AWfkSULyRfrE",peOITJXvkBSFNk,,991384004554611,"WEokq",wMBcYruNS,,
663725256361890,087611531886345,UArhJRCKpsg,"m","ldTrLkrp",090807175046529,R,Yxozbnxpto,"ITPGFtXaD",RgeIBOi
220467892083237,883533739336857,iO,"RnFLYVxsdZh",WBH,982217068046558,bknWDgrUIGLZBIM,"R",auBYoBEfVN,"UK"
838265752105834,193833446110536,KczGDNTjUG,"wiZOGNyXM",xXiQOQtqv,377249347993267,,,NIiuTLiWCeO,B
029993680739336,386255428296020,YQZekQrA,i,riDUNM,864471258590224,guRluOuOXfDCUD,TgQKWAyPM,Li,"iLUZQQOraDFRb"
842382185093886,789304874351659,dnut,CrhoSshqpn,"ukOWPgWd",213326900994303,gXv,WEhtqvVzt,VcOdHFDPxmA,PfCaBrLZo
585984009265816,320945454483222,cmVZwc,"xJU",zYcEtaeJsNxvGli,140972905536647,bPkbwVqKAbxO,NFS,BAMTiSOVFm,orMyjUIxEYwL
040528207367467,187205341884514,"bNbdpCyMbgmYMuy",YfWUPHBwqwibz,RfpfnSCduGiJg,553725886005782,eLnlcGADSS,"lDVGbFPjaGSo",Xhh,"HWvL"
538787131842559,777718402746911,Hsr,BdlTuGBoXSH,ry,807340502730609,evujGHBjdYDB,dRHruJKlggLlhl,rFJSWIru,KmoNN
953244936727609,828680149174940,"BdrNlsEc",svPZuykgTHjQTCl,,919771638133235,vLLnEQNVJCVH,"jYzdzbqUUeuj",sigeGVXDDR,RnzJf
282515625282475,088111808650384,FMOAibgyEIDB,z,"fNgbnKClMLiqT",379656488733791,"ShK","mft","oXlFCakAeiJDqPH",OsIKXfJHGuIP
967776669289047,963800825468150,UpKXJrZMVBEXvJ,,"xycovMQSwSGs",324928122648955,VQlntePMw,Ixpp,"AHYjdgzr","P"
327869763619967,608233306237342,"nduqiKneCstuWu",KqeBAYAKlgl,XAefgSLvuHBdWE,712666739285991,"QZtu",aBAszyeZLd,WFyXBcOuYP,tXrBeFWQMbfMBzp
563273902283247,734894600982272,UmLgNQBCPEp,,nbHYjE,244090048528014,XElvWBI,UNpZyoJPSwPmyN,"rP",oFbrsmR
479964471380841,162938625662145,AUJrbCfik,ZZKjMIbRTwTvx,"RZjUW",761209912590944,GWgnhypIjw,"CDF",KR,F
070768714623694,606702875124852,yc,"t",murREO,042083571849651,SKh,"lmQRNLw",cqgsRazbJfB,ZXCml
452173105792515,035793203420167,gOl,"gPuNpvEnbQmI",AsUXoZk,358646537843906,EYI,XHIbKSBgNoIFrWx,z,ilgXjgZ
348521155097068,985441164504695,CLJPKGSfHvaqDrt,"VCjRaf","WoELulPPebkB",387048865149928,TkivouhJWjxr,"PKrLKPTjU","EdxYgJ","YApS"
895533748715463,621271837893838,XmWgD,,iBtVo,991730615252392,"utVPHXyA","uiqZfVaA",fZgQ,
560872670382937,461562288623572,"ygAGZEA",OUJ,"VmPfrXEmnV",574800101047176,"fUoYS",ZjH,wHcTRiijD,qQ
958555776040787,102194996945397,WPHdcCyTyBz,"aHSB","onX",093094184442703,"mw",MKVsbjHWzMv,VKFMRnk,OuxpSkFFLPfYbLV
313140984130930,605852023771218,"TCXmNR",nDZEjfxtfjEmX,enK,904983174262531,"HVFAFK",zRILCvnlz,PHjNRKyV,"CStgODCWqcJHSA"
260315395134695,502441516669151,H,m,UDLaiEfBe,458689470937705,"CTGovIrG",HNqqzqnLIy,LfnHyWf,"PMjvvGKCGUuoE"
373975154455659,359026130282575,weSTHRhftvx,mW,WDHdpUizqSN,279824710614579,iu,nmLBBepdWqGBuEh,FLJesYxxnTluknW,OPCVJwAliO
956021037957183,944070183412011,,QCNiaQWMSEbw,"sXKrVuVU",774598322551879,"qoUZsvfDEZL",,hKwiAimbPPoNQ,E
410431126450949,304050131098408,O,dkGmKe,QLsrPsIWo,590726570664950,I,rTEXx,"MTZHNaOfUMR",
446737658311027,246118268659852,"VgdctkYKIzbQ","pIqR",mxXfgwsRMUYWSd,417276037285944,"VSwKdThMXQ",iLgzCdPY,JLQVptmsTDtp,"J"
061860133710839,508322151667537,tREmVrhDBopB,vAEfzYosMeGVe,,005533583731034,"cJmyp",tcf,H,dyHQXyZxjXDcXMC
101832155857516,619285852706360,uXyKyybuAXqly,Tne,B,089740655858899,unNmIXbIM,yMEIJlGuYgzgiPJ,G,kdPlITxhVlAj
986040279807590,492581762338447,NuAeSjlx,lh,"MSKEUjGsIGzA",818350012576971,mNo,"RqFzOViMhJyXX","W",KPEz
244750736318846,397179531012337,"Kq",,Ndi,621313437024950,ZnwHFbPeRUwsio,MVYcQ,,"YUGgNzmfaukiq"
467052393061233,166565695378817,znszdKGMeoCWCp,lQhBdpFECdrCdJq,WzXGDT,887810282048272,dZtWO,wTjQoIdanRLiChb,Wdp,rFfZkKBGf
414131407423680,188321630068575,"LPoVhXvlwM","ixP",botYEcqXkS,457839071929626,UOBbgSzwekXNvJG,QFKohHp,"BDuWEVNUd",RUlb
260856859561341,783487241801949,hAJrzxHG,"NwETItrAvRg",cBcRDHPVqAnQm,221247784640455,WHuqDAYMIX,ZYLH,"FeWJZTFqAE","NnXzejHfYsxI"
772427908887385,145395828587553,"aQPlUJI",PcKdSYzLlRVYw,JmtCE,873377822191128,"fNdQE","SreOSVu",vsXDaseqi,bPapwpIgwJ
404599520459162,969538135308126,"jXFIgffLjCgx",dbUzHZr,"pyXZpOgsrd",417723075115529,MCSNFwuwYMJGB,,"SyinKhPtEMZlAg",BYJHhrSolSfHY
051198451124250,791483109980999,ZUxIdJUI,"GuziqFYyUnuNPDm",KVibREZeSLHvPli,945819028569628,rTpYMbTnjot,uvEd,BxxbaKHEuqOlNuf,"M"
570097387777969,138610053414324,"tXrOhj",IZQ,"M",788402563608716,NbVxGFjC,"O",wZuagXoqWumhTJ,BBqPtwlfpM
053889196146828,459287469041111,"shsfDbX",zulqDhsbmJBNzP,JQmiDyYIXUAttH,615948892692670,BXhATiXGLztylEx,"jPyxswBZA",yoSgfxMGCjKvcs,UfXCquKOsfx
542437301249155,112431063051137,npGhsPbVZit,"ZNyDIWFexhiiqs",JsIanBaBpZ,777627537556769,"pvAKeEmxOyf",ghr,"wFZRVhLLPgcYOll","YjUZxz"
549849164187071,348758956543915,cLPHoWopfTy,XJixLN,LXTdF,052878934515509,CptxPVqxKrV,tdfX,"pJRkuIaiJdqOVC",BYUyqgSRG
115629457206777,690160815588056,RNihUSeWIZYcn,wbbAXhrZUFNKJS,BxUVr,809160509562802,FUAJTZCPworGA,CphDVJ,TAhZt,l
791658422408860,441594409193374,ZxtKMWpI,JInoSH,kt,582775571973410,saXTdVlzlKWZ,cXiJxkOGdVVflIG,"TgrAhxNa",SUeRO
475306478582648,657409025568219,AyvTVUSjTvyfPB,IfYkVnimrEGNMHq,ZMB,157253590991055,A,kcOopseq,jnZpgW,SgdGbsjUvWOI
596781126191373,754685582157407,,rbDZxSzqmUKyYhs,IvVnpxQ,310303627524570,"PaZOrAp",BZBSmvxZGGYA,w,"dDNujEJkLrBjcq"
944285527864220,996958498896368,"fZoAuN",APqCA,YQpdLkBElGNyPlg,129105209956541,"DMGhGyIRuPmoPL",CIG,MfjIkWhA,K
638869283634577,967087527620674,lVIQSnVPVV,"VtgIRCO",ZTHTjnSzXCcrK,881454333536534,jUbIHqEkoqFU,"HNyTVpdt",vdUOJCIw,"M"
514492117921552,148899591274253,UgSiYUMabnZGeL,"TKIBS",BQWhKSbe,768950323729858,OIkRKiKp,FDTHAhJBEy,GRBBVzZwG,kMxQBSL
373800220811177,765503935517363,HadVnSm,,"jRqDBi",389780823720197,"VoEjo","ipJSG","CDJRyNPK",WThOgqtmMiIxrBU
568567876244441,253752536646640,kHhsFDUbHGSD,KVCQ,TOfdCADvSjUTM,904720065620766,FjQ,Xz,mPevufqVwSsAuXa,K
583128623078375,000695556015959,LwXyOUaRMo,a,qZXtsYSmQZUN,468806359583439,OERqPLTnmPPTU,IGX,wVFwnlrYZbNJFu,qrIwpV
288430568449659,714443093019850,"DAWsSKGHtO",HIQHti,Ok,202562980823711,lyKNiM,FuGHdnxlly,fdtpN,vWRWNR
013768828419094,145735168335722,"sgX",RlGrzaFDmEd,"z",995675557080080,YkmVYRdHK,"eUMrDiF",hRTg,ajyr
532468214046739,169255923204633,UYYcADgNfpiZI,"MgQpN",SqUxCCHcy,648066787122318,jPPMDnGZ,K,EGaNYawkILpRkE,"BDlLd"
632946418600409,260937902701968,OicMMFnVTjQdC,"UoYGAaQTb",Nn,601773076935130,"PEWfEecpxjJLdti",BkErXtHdQFKU,FrVuMhWD,
504549095572634,249910168885234,PmqbllIJxv,EXQVf,HSrSeGkfI,710443882546757,"VyxUSFQXHdsvib","lDYnAfTcmO",DeWPAwxwC,"kWRf"
656790065737638,855099587009619,hSMEzQ,RitHGuHm,OEkmeqlFzPWfHV,422505022083307,e,ViFila,"isKV",FSvNLyEa
500641791591423,736171862036774,"mUk",PcGVI,,537299782999634,EmAwT,D,wpgVRVXxf,HnUqHoPu
075078883254911,803164629267390,UkLmeZDhHct,IAWEvLO,IP,050961893268996,YkavOSQ,jY,nMWiGYLWUaEN,wcLbfBS
975664692531018,363023657161818,cYwbyIFttpvMNsZ,iWKEjxOQQKqPtH,"VGkotEIHMPQlyfL",930375913235480,,HRhN,"WCDiQXtxLWwCus",LvjfEXHJ
239139685827592,412143574458481,ejJQ,Rl,"lu",360443294091319,YNlllogm,"B",EiXGdIujWNa,OjkqEGxMZyEBfVv
149589853190438,626910278243595,KISlNjynYnJF,pvfDskYQPwCMR,"crJrHdgAfElviuY",282980869430387,"aiyOqHvXnmfNI",OrC,"TsbjYvrY","LvpFeStXr"
557214528145158,156143430550695,dEzQKCkd,"oTW","Mk",313201351205231,ep,jCp,Fk,"HYoKBizSYYDf"
965837918806233,590556733057131,"cnqvXBydUde","aulixV","UE",700288106445219,pGNMyPlfEnVE,zSDYovGq,,hoDSAROvyMzlwpm
150592470120772,486790834247031,sSREeIcgg,WFarMefgLMSlTi,NZaw,790382000645102,qa,UxwAvzohuCe,,Iojs
417031458101795,170534840162215,"dmTsvTQOYm",ZcNUsD,DdIOBu,312587370866315,"a",xJhe,QLQJ,XjqnkKsWJUwj
681856309404941,046893541403141,"ClTRH",lEHIOWZjNcX,NdoEOxET,612480468268534,gpDC,"ls",LzMGaHZ,dMSqNutiJkFVh
482005499509838,740733563635978,zSOZCc,"KT",WoZCYJcJBG,018124221911263,KyvVDhp,CnksMqIaLRaYD,"J","XkB"
818599633072054,768331539200163,"zJsQPOpKSJKHV","g","AlyjKs",039552385729823,Nn,K,IkosrgxvcbnlGV,"zOFMjKKEssJ"
233092908942890,516830051462582,"jsJzSj",TVkUKNTJMGtg,WZKbCmidPr,986804358712173,"TAAiw",kvV,siphQtGo,kXqMuNoBnIXFFU
440739175922516,302344266617368,aR,"vZfLYwUgGyqor",vycbLNRsyJM,861636538022166,IRd,IFoWJJHtQXt,sgArWTjuQJMwC,"vcyYhuDLTYHNDNQ"
403594309671203,391005791204061,"HzBoDKAVtGDUULv","zbF",hreequwgohJdTD,423111673779499,NY,ECjBIrDKhDnSGL,gAdpFNhBluCyOJZ,XuScsGLLOiVekC
129306261276729,690171921434525,TX,ZEMaChxSlfhm,LGeTskmLokN,694541957785149,uNueBrQlYrT,xvTPhIsKkkXv,VYxnPGVeJ,"OeMgHzB"
195299242664603,578526286027185,"fETUNH",COHNOyvkjWQGc,Bq,330077696015986,RA,DDikAQqCUp,DAo,"dROWALKOxpW"
397099826838047,517668818911830,,eREdqmz,"TtEvym",727271949167618,m,JfCGr,zOBuoAQCt,"pesxdxk"
961235807105379,668480920865831,"MvXLUrA",ZSM,xZcWwvLCPSLzVod,640781087120502,"GNgOBVSM","BNMUmXW",OiXdMDP,"IDJbHfoM"
084230665681912,046400589446901,"Eu",bFS,mLZtxZn,122059898359329,ZFzpzBsFoSbUKVY,BcsffDQUMw,"JwigyGIwXrjtT","T"
049924377087021,135845132394648,"pqkzFfNXHHc",ghII,GYmnVQv,564506626245098,EGaLOgYI,pvedVIYY,dhNKkyqVcrCBRO,tXKIZj
146204106826829,284944134686446,"ttReyIPyprcElL",Ws,mAuQoOB,831500125007687,"cpPygL",tgNndfkIVcQLk,CqacSgiJtykIaVL,plZCH
305797623208273,142693466137132,,"PAnBbtGOm",dVMdXkLlyjYE,084020922066888,TSazZHfNLIbBUKt,"CCXz",yoYzCdQ,xkKBwaJJjTcWA
258777995149057,608383347111009,WCXFm,AL,jHTCxF,990325739791350,uNRUuoCJiwgk,AIwWDzQnkfYownm,TkHugGVDbHabyB,JpjdAUBYam
651113722193962,038618717802998,vkHJSicCC,cj,dV,860763834932671,NZbMGDTQ,nuTEgiAuLIi,KyqpKL,"zYLSbx"
881403322071372,993930334692240,"MVQX",yKVuayCyxZASKXy,"snCPcI",770403293471177,CvWpScBS,"lcS",VGDHfzgXCrVZV,bSrHHCzXEgdwse
647221785034741,978963081611632,"Z",Bvx,"IRjfAqDoNJVne",223058316391049,bFwcgkfBl,"WfwXq",feTUF,"bCDFJM"
407201963777884,587404124206602,WrMgG,DbNn,a,953991592464834,oFMjJZlLYQD,MaNrQQCmF,ycDcaJuRfqbJciJ,RsEYRlds
467491888666413,454074755242201,HIiI,bW,jLhIrZIHwKQp,884184098664072,eFXPUs,OQxupJuoU,,"rNAfFWG"
429031634454038,272220841411804,WRAMe,"JwBvOfoCcU",fUPwoWT,572404197411601,,HTKiFQTuLnS,wUDWdycngokIAZ,hUZjFEo
370307138628342,743009548575781,,MRo,jJxzhCENJnrEU,974989080842660,cWRnCiOtiKJu,wifJiyX,"QjYlCdIV",hRQNAoewaPv
349765567954343,151100460213326,"wiFPA",wz,ZaLjjolbqxVpR,410646795158626,,fbjQAsHJLxQdZKj,vWEtSjdQY,"E"
031882989066284,636484285286816,"MzGlUdOSIissb",M,kmoDpDUYWeHNEj,842435285608730,,xiWQq,xSH,
194848310297854,710279959280425,gvZIyzglkU,OUhnLWdKdCcTI,UFQzwKqUFbofGkw,719461566895619,"mQeaTcEKIBgmb",jYRDIaDpmjNiJtF,RofTVKFvjHlhRrT,
336916090932702,186850544313108,tAPtvy,lIOTYftFyENjnsP,"QipFtCEXDWUrC",597063871067470,bWxhbSflahOriq,EiMLDeEkwqaAQMR,dVGt,"spJBYjBNWPj"
084483222292909,350050920550050,YUsL,,rYAl,097091301146777,"lPdf",IUWGsGEnIW,BdlWgYVDXkqhhh,PVmSUQAFRJ
301049724613719,876699215016295,olhrbRxFgEkbadF,TsKxdE,,097058267727380,bKZrHjKYbDIs,rizkxrbbV,dHwdRSuTmyQ,"Ko"
659143928905004,357651264369044,BIbBNbJbZshA,lQi,nMqSVrIcU,546427670556111,"vYhpPMRIKFjTs",UuQejrL,"YBfvJKaPei",SxJRO
960155138722871,403724051786580,MY,lLmMTwwVs,RRfpMThiAMKRQq,996898382347035,WbMAVH,adPeDftgy,swpNpRZutSPkCJ,TfFe
105012229131442,115751983669754,"Lksu","UWU",LKgKtQuMNKULG,676767141454261,EcWTYTOV,UVpj,KoCfcdHmUqc,ovbdZI
617985130334613,080508429215129,fhDEIebJQE,GGVKSJkdQoIt,omkxFVfEPNp,112942660674650,KTHV,"GHoZncRL",sWQ,wnPOMUJjpVHC
262467491373378,925419609559112,GXCAjKYLTSyY,HcIIgDGkuYwQ,CtzLcRNqiTLtjak,432092275213564,okvMqArJf,RIAfERmxfdpOI,sec,BDjBaiy
490875801222318,139358993439102,eh,TKMfcZdokOpa,NMa,757218264366004,"ovQJ","OWzbVBefJN",j,hBfwYPIlZr
513489604603829,094887950610413,ZZEXTVFzS,b,hUohPCfcogiAIV,883553961139291,"s",GmHHiJFuXo,GcrN,
450886401921277,167598785217651,aC,iSMmMJ,AdI,012825021278588,"SUAjRHcpvP",fEHd,bQIgKVXTaMh,vxBBN
498026488800140,261503507284548,"cHGQlD",qulmSCzIP,"AybQAKypObs",871244932823711,"Hcg",wFMSP,OMwYV,"Vi"
906918729293259,215927194377308,,"tLHokvpWiaknc",x,210255397010088,,"RlDsrpSc",VJnzkOThGnUid,nhY
356201982823796,613502851461976,cPaGJn,ORTGF,bKgD,663515275027858,rYuDPeWnrwCGOm,,"UDAzkdFzAiundRv",BYcKosMigMh
619979323233059,084315812205457,l,"SoUAEbwrXarxYim",OXTRkAQmBNN,102986897036927,sEF,LTWPMhra,YuglCQpIWkKND,ETwesjgbm
511170909163588,696532610059183,jqCRg,sOhIG,NZNtmMUKM,104764318306255,gCfJYL,TSoCJUliku,AwvEchaiclmB,whiMmlZVfWdaa
635314390581345,684189705080335,MFGmn,"JrpSKju",tcrXY,065717278488155,qqKaglfVFwGasf,txGYxZ,TcQM,tfh
329047044756560,143375807954220,pXy,fVhVwrkx,UPlXGxJf,934539941082299,JzOVPdCTziPBT,"FFWEAfJUgmMCVau",P,EHvVHWYebFOYYY
369554170741825,710446938483894,"Kx",U,,772994697516348,tKeUTjPMtHMjKk,GtAoWWbnLlyH,,SsYbbLbjpG
852619419545468,316646255802387,EEO,MQHVMToEpWIbSD,sKqM,646207162628420,LU,"nGLwmNxcCTUN","lF","O"
271321915601449,769622313436555,fCTUfLQNYpYF,"sNgSMJtaV",BkawckDdMBs,867177160895977,s,XznKuiLqIWwbCP,GZzbP,TiDUPOMTmTkp
040764215044860,989992284692111,"TUzBdWzuBjZJsHR",ZGREsQyZoR,ToXnoLWf,249523785410101,COHLy,UEEW,zXhqkmPK,Yc
442825632302090,411391070485718,Oig,GLPRJhnBdK,"PNPZDm",166254368971347,"dPMSKsXHlnk",DOzxg,ULyI,ShmweCWcExqmsR
573547266956862,466929144694722,AwPG,wTWaIDY,"UsNnVxddAWv",926243025610389,"AerF",bBClseVykiATQZP,MZGLnbNhKFRjkNy,"PGXREyN"
301537603868307,818910359735249,YTkoQCXQGALm,B,"SBnKcSRYLBY",388687336886692,U,RP,diUBERujjG,GgZp
458141582176824,582426897647128,nvCULRGJSx,Wy,PsIZ,689538926998196,gzcWb,"lZY",,BVKqKBtWgdhHvB
639627028468967,704007941428449,"HNwkGUtxJvIC",JsimjzHx,"vRqPtJZXQ",432757879736810,"WU",CimG,,ccfdSzIdHrRj
363449332194428,842921638125182,epNtPPRoZrzGH,"EXkT",OyGqsu,027652881621782,"MPTcU",S,NUUMe,"Kcvo"
258198428691252,540682665104660,"MEfCT",qEv,muSvvJqCAqu,288197440171196,"kXGLGHFLPNWloeV","M","KuFfORzMXBbbep","BCcRhYHbhV"
944180971719322,708219794788918,gU,"OfeNzCwHZsu",JpK,328148319336597,VtwHcAfVva,UUgucVsLtNywJSh,"fontzo",isKFPKP
347338824843761,580440561902591,InjNJGbU,,"nmhGt",331512700840318,KEV,HpHXkXBVsI,BMmAIFFStvh,"ALDQFmHf"
308659251749064,358825638605184,hVIEQJWaYH,DUKbYIVcXrTNfg,k,225238933419552,"r",VAxLrikijBxRj,IhSsMBiJDXBr,"Kym"
767139802829071,491178335739495,rWZkmRN,mIWOZrcEatBK,yEDJBsSjAbuW,444585395200735,JBEd,jhANqB,GlrswtAk,MrQJPIXIANjbBwj
545831605177198,313092802111058,,"Omi",BROpmBciEMpm,283403688344456,,"Wvcs",xWLmflgjpPROmVg,"CEzwNKCczo"
263879741314239,994253677540233,sihgCMjd,,"XqnNUyXsaXWa",500019965876213,GpOBebXf,wqwBKBMQy,"QjJZqdWkegPGBM",WkacFmVlxnkOxH
109317879906669,665955117378167,bHWJjMuhnhAT,gZir,PxnBgOJK,014497197964176,"aGuC",XBxSmUBeM,CsOrvdiK,"tIKTMCbLPOZl"
234935621789611,847908071082626,,"icUVFFEsFX",Hrzam,664769137992944,ljcBCrGwBdeOxE,VhxatqO,NryjPxPAldybc,"UmWOMZIS"
950771979862761,329709172289774,S,LG,"fJrJqvwNlG",397315225937690,fjosptmfFBTHOCu,uD,zuKdg,qsPZeZMDhA
736294363592599,219804657049429,"sRTLAJGALZ",,faNitKt,448484852066649,tAV,BXVqOszqF,H,StzbEMXOk
641625444817584,877364107270309,e,TEDkXoeYgLdr,sjPWlnNhWMOhrM,518817252668000,"LcmOJ","JbOVvfLCTnfpim",gnsUJeknLp,vZvKlmvxPUkg
918510355039559,769865240948303,fOBFgX,IeFBUPM,wcVgDSIxSyK,087156818093747,"Zh",BURVuZvzUIJFkK,LmazZNjnGqECnXL,"pMbCGQpdP"
881758374792393,660585602182332,TXOvIL,WmjXmWcO,"KHyWC",422615212032231,NAg,HyAT,t,bkrnkLbtRREd
451290032088970,663567541465576,EJIlHzgWhf,"IT","oE",974598876050416,oo,,UdWWWWUtZmiS,LIRGmGEBQCqEv
458160483446530,326265520287150,chGqT,drjFkitMJMPekkT,nzZ,208609190618573,LhmenvajfX,XHXaJhUgNUN,CrzINeVLhxNGASA,
371128968991988,904180722664005,"IJ",GMLUgqefQmy,,138250864723804,ZneCSEVAKjZQ,I,tKvK,wYunwLkCKOuNMUC
707591079271152,150450766021808,AVQtvtL,FBgcTBbmQFOM,"pAxKxcg",518655468762877,XovTr,CaG,iBOSksVKtYf,"vXyqycZT"
897495164242374,484938850033524,YoHOXRQ,"A","BPBMPvqZANXle",303901429262990,zcRMKoeJ,,nqSKDD,XIBGPh
857331177486249,626421547770298,qzWbBXhJWKm,"WrHszcWgBwi","verCjFI",057890383848900,djLnKNUrVKiuL,SRuRNJMjoeyh,JPspFwlamutQ,"PbAVBW"
819376889280732,093189201597212,JluD,pFVx,"oxuhJWXYceoMcvm",238257419092452,klolBrNtWxihCJh,FUnKoKyqKHSgBVM,"u","ISom"
283071619298793,153809346718338,"ZmmSgZtK",JSoBkA,W,461889992430608,"YJrtAY","ZxNLJSCVOXNtgV","TQB","pIUCfINdjabfwR"
927977811541926,326996642841439,to,"yYPKH","EtBarGYWPYbrLrm",233273311108470,c,gK,ifPKheaXPeg,HoOiPKDZUX
447182922192705,478668373754952,"fwNAdyH","tx","qRpzvHgKS",180011718965970,"OF",B,ETfcQxW,tyeTJULLgEOZtH
528567387646921,382040507070111,AxTMY,iI,juL,268727088611317,mlHiMVOs,nesgCrVMSu,rMAmfzx,DPMETFLjnxuDWoZ
639706816157296,264169649545211,aR,OBLKCXNecpjb,O,351952874957092,ZBoktVAgaHr,vjEGycJYfQjerI,tWSgAnRELKSU,"UWYzVtlD"
082755845902315,695043807186781,pMKYv,ZriSVYvjhcLXrJU,"yBw",139753546897034,V,konCqHzmhR,DUfpkkpyHj,xLUlUYRd
317553911921529,687779697010354,dsMz,"OT",VHVqqfzYdmxhYZS,073663378554095,"CXq",tEsYD,"NLz","WCdGKeL"
151068066404563,380828806696324,kIWlKEUpz,zpCU,"jONXjuNcr",756948798942377,eNCY,noV,"GMGIiPh","PxxD"
920220845225520,520042668517926,MsXq,dGDADi,CUzCUw,250835726661354,"zOWrXLGwDFwt",xrAVB,JDxTYCoagIz,
076366321054755,555034865750098,ofasiaDSrzB,DnyLEvYzrDQycq,,730824127069245,fkYYsK,DGQz,VUii,jAZbcuL
616251800935183,744344985516766,XazkMiTgvuNb,WVBTPsqeasXOq,QZVIDxoAU,301910234723815,B,izYBHiS,kFddFSWxOV,KJiAGW
068631491602989,293792385941298,DhGBvMAhxk,"QWkooctDA",iNJooT,086522666699816,J,lBGpcxeiE,nMWlYLIiJahuOv,i
438959726457961,106109269641461,FM,"nGZEwKMYQmbR",ZUtL,278299186328723,XAm,CLaKpLX,"DebaiHRYYSLX",mCoDxaKIcIHPUK
261070039459707,321926077704499,VBFkDMBZQkk,WEJNTda,L,313206539499442,tUSJMuW,NAxyK,ZBYOdYIBWKzVdJL,rrgF
678831892490494,496073585336728,,Vek,"dBmrI",663561785299213,sRIXZ,EVtyNbcao,"fv",RKx
978453940461606,134682317040729,ecTAZGJnT,wrkORhTeqjUmI,,865001391921216,BszA,cUxjUhX,"uTRhtgloTUH",oxiUCsNyyyuoJBT
786222125606030,132640861902941,niqXfZEBca,iv,DIZR,411309828542915,KDZHVkzmi,UFUME,gIhlL,aQArS
801481116617250,168824152266405,vgBrkcZonw,gjlCjkawJ,tOyysoE,638540308388410,"cjMwZpZD",ROgcI,g,SV
333994934408549,179439807878166,aGwg,vOVMdv,TnaGUCzIndRIGg,911854287267844,nPprSmkDfGg,"bJaSrzAYI",w,AFWvF
